Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2019-02-28,RELIANCE IB Equity,LT IB Equity,1125.65,1324.6,1.0,0.701917808219178,-195.88967123287685
2019-02-28,RELIANCE IB Equity,TCS IB Equity,1125.65,2030.75,1.8040687602718428,1.0,0
2019-03-31,TCS IB Equity,RELIANCE IB Equity,1991.65,1107.06,1.0,1.8040687602718428,5.562361746546088
2019-06-30,LT IB Equity,ITC IB Equity,1559.3,278.55,0.17863785031745016,1.0,0
2019-07-31,ITC IB Equity,LT IB Equity,274.85,1556.75,1.0,0.17863785031745016,3.2444734816904988
2019-09-30,SUNP IB Equity,TTAN IB Equity,450.65,1104.95,2.451902807056474,1.0,0
2019-10-31,TTAN IB Equity,SUNP IB Equity,1279.95,386.55,1.0,2.451902807056474,-332.16696993231994
2019-10-31,TTAN IB Equity,UTCEM IB Equity,1279.95,4216.35,3.294152115317005,1.0,0
2019-11-30,UTCEM IB Equity,TTAN IB Equity,4162.0,1301.45,1.0,3.294152115317005,125.17427047931596
2019-11-30,TTMT IB Equity,INFO IB Equity,174.9,688.0,3.933676386506575,1.0,0
2019-12-31,INFO IB Equity,TTMT IB Equity,692.9,161.0,1.0,3.933676386506575,-59.57810177244139
2019-12-31,SBIN IB Equity,TTAN IB Equity,338.55,1153.4,3.406882292128194,1.0,0
2020-01-31,TTAN IB Equity,SBIN IB Equity,1154.85,334.35,1.0,3.406882292128194,-15.758905626938194
2020-01-31,HCLT IB Equity,HUVR IB Equity,571.85,1936.75,3.386814724140946,1.0,0
2020-02-29,HUVR IB Equity,HCLT IB Equity,2178.5,579.0,1.0,3.386814724140946,-217.5342747223923
2020-02-29,TATA IB Equity,HDFCB IB Equity,43.66,1193.0,27.324782409528176,1.0,0
2020-03-31,HDFCB IB Equity,TATA IB Equity,1182.15,36.42,1.0,27.324782409528176,-186.98142464498395
2020-05-31,SUNP IB Equity,TTMT IB Equity,464.85,93.1,0.20027966010541032,1.0,0
2020-06-30,TTMT IB Equity,SUNP IB Equity,89.6,465.15,1.0,0.20027966010541032,3.560083898031614
2020-08-31,TATA IB Equity,NEST IB Equity,37.33,16517.5,442.4725421912671,1.0,0
2020-09-30,NEST IB Equity,TATA IB Equity,16191.1,42.9,1.0,442.4725421912671,2790.9720600053574
2020-10-31,UTCEM IB Equity,BHARTI IB Equity,4100.7,424.38,0.10348964810885947,1.0,0
2020-11-30,BHARTI IB Equity,UTCEM IB Equity,449.12,4551.3,1.0,0.10348964810885947,21.892435437852107
2021-04-30,HUVR IB Equity,RELIANCE IB Equity,2399.45,1841.82,0.7676009085415408,1.0,0
2021-05-31,RELIANCE IB Equity,HUVR IB Equity,1784.93,2407.35,1.0,0.7676009085415408,62.95404717747812
2021-09-30,BHARTI IB Equity,MSIL IB Equity,653.92,6785.35,10.376422192317104,1.0,0
2021-10-31,MSIL IB Equity,BHARTI IB Equity,7159.4,672.9,1.0,10.376422192317104,-177.10550678982045
2022-04-30,RELIANCE IB Equity,ICICIBC IB Equity,2418.27,736.5,0.30455656316292223,1.0,0
2022-05-31,ICICIBC IB Equity,RELIANCE IB Equity,741.0,2533.15,1.0,0.30455656316292223,30.48745797615654
2022-05-31,IIB IB Equity,TTMT IB Equity,1019.0,432.75,0.4246810598626104,1.0,0
2022-06-30,TTMT IB Equity,IIB IB Equity,444.7,927.4,1.0,0.4246810598626104,-50.85078508341511
2022-12-31,KMB IB Equity,TTAN IB Equity,1934.15,2639.05,1.3644494997802652,1.0,0
