Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2013-01-27,MSIL IB Equity,TCS IB Equity,1574.65,665.8,1.0,2.306902495690624,-38.71431836918253
2013-01-27,MSIL IB Equity,APNT IB Equity,1574.65,429.61,0.2728288826088337,1.0,0
2013-02-03,APNT IB Equity,MSIL IB Equity,439.64,1607.25,1.0,0.2728288826088337,-1.1357784269520188
2013-02-10,KMB IB Equity,TTMT IB Equity,337.03,288.75,0.85674865738955,1.0,0
2013-02-17,TTMT IB Equity,KMB IB Equity,287.52,335.8,1.0,0.85674865738955,0.17619915141090492
2013-02-24,SUNP IB Equity,JSTL IB Equity,393.88,80.29,0.20384381029755258,1.0,0
2013-03-03,JSTL IB Equity,SUNP IB Equity,76.72,410.33,1.0,0.20384381029755258,6.923230679394745
2013-03-03,HCLT IB Equity,APNT IB Equity,183.25,450.01,2.4557162346521144,1.0,0
2013-03-10,APNT IB Equity,HCLT IB Equity,432.05,178.73,1.0,2.4557162346521144,6.860162619372398
2013-06-23,INFO IB Equity,SUNP IB Equity,302.68,486.93,1.6087286903660631,1.0,0
2013-06-30,SUNP IB Equity,INFO IB Equity,473.95,297.53,1.0,1.6087286903660631,4.695047244614738
2013-07-07,INFO IB Equity,JSTL IB Equity,305.94,65.9,0.2154017127541348,1.0,0
2013-07-14,JSTL IB Equity,INFO IB Equity,60.51,308.96,1.0,0.2154017127541348,6.040513172517491
2013-07-14,WPRO IB Equity,BAF IB Equity,133.52,138.32,1.035949670461354,1.0,0
2013-07-21,BAF IB Equity,WPRO IB Equity,147.93,143.25,1.0,1.035949670461354,0.4697902935889502
2013-07-28,APNT IB Equity,LT IB Equity,507.69,601.3,1.1843841714432035,1.0,0
2013-08-04,LT IB Equity,APNT IB Equity,560.9,511.53,1.0,1.1843841714432035,44.94803521834185
2013-08-04,TTAN IB Equity,UTCEM IB Equity,259.95,1880.0,7.232160030775149,1.0,0
2013-08-11,UTCEM IB Equity,TTAN IB Equity,1774.05,280.6,1.0,7.232160030775149,255.29410463550713
2013-08-25,TATA IB Equity,RELIANCE IB Equity,23.16,369.67,15.961571675302245,1.0,0
2013-09-01,RELIANCE IB Equity,TATA IB Equity,370.44,26.03,1.0,15.961571675302245,45.039710708117475
2013-09-01,TTMT IB Equity,TTAN IB Equity,294.94,227.95,0.7728690581135146,1.0,0
2013-09-08,TTAN IB Equity,TTMT IB Equity,229.95,296.42,1.0,0.7728690581135146,-0.8561537939919843
2013-10-06,ITC IB Equity,INFO IB Equity,226.87,376.93,1.6614360647066602,1.0,0
2013-10-13,INFO IB Equity,ITC IB Equity,377.44,226.6,1.0,1.6614360647066602,-0.9585877374708062
2013-10-13,TTAN IB Equity,BHARTI IB Equity,239.0,290.7,1.2163179916317992,1.0,0
2013-10-20,BHARTI IB Equity,TTAN IB Equity,299.8,237.2,1.0,1.2163179916317992,-11.289372384937275
2014-01-05,RELIANCE IB Equity,KMB IB Equity,399.52,365.73,0.9154235082098519,1.0,0
2014-01-12,KMB IB Equity,RELIANCE IB Equity,356.83,385.76,1.0,0.9154235082098519,-3.6962274729675197
2014-01-12,TCS IB Equity,HDFCB IB Equity,1119.8,331.0,0.2955884979460618,1.0,0
2014-01-19,HDFCB IB Equity,TCS IB Equity,336.38,1185.15,1.0,0.2955884979460618,13.936708340775184
2014-01-19,ITC IB Equity,TATA IB Equity,217.0,36.22,0.16691244239631337,1.0,0
2014-01-26,TATA IB Equity,ITC IB Equity,35.16,220.13,1.0,0.16691244239631337,1.5824359447004623
2014-02-09,HUVR IB Equity,TCS IB Equity,570.05,1098.32,1.926708183492676,1.0,0
2014-02-16,TCS IB Equity,HUVR IB Equity,1046.85,564.85,1.0,1.926708183492676,41.45111744583824
2014-02-16,TTAN IB Equity,WPRO IB Equity,230.95,211.14,0.9142238579779173,1.0,0
2014-02-23,WPRO IB Equity,TTAN IB Equity,210.32,228.75,1.0,0.9142238579779173,-1.1912924875514146
2014-03-09,HDFCB IB Equity,HUVR IB Equity,333.08,543.0,1.6302389816260359,1.0,0
2014-03-16,HUVR IB Equity,HDFCB IB Equity,556.9,367.18,1.0,1.6302389816260359,41.691149273447884
2014-03-16,SBIN IB Equity,HCLT IB Equity,169.14,360.61,2.132020811162351,1.0,0
