,Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
201,2016-07-10,TCS IB Equity,SUNP IB Equity,1247.4,771.9,1.0,1.6121979583925574,-2.944395916785142
202,2016-07-31,IIB IB Equity,KMB IB Equity,1156.75,764.95,0.6612924140912039,1.0,0
203,2016-08-07,KMB IB Equity,IIB IB Equity,754.05,1199.4,1.0,0.6612924140912039,39.10412146099
204,2016-08-21,AXSB IB Equity,TTMT IB Equity,590.75,515.25,0.8721963605586119,1.0,0
205,2016-09-04,TTMT IB Equity,AXSB IB Equity,524.7,588.8,1.0,0.8721963605586119,-11.150782903089379
206,2016-09-11,KMB IB Equity,RELIANCE IB Equity,812.9,457.03,0.5622216754828392,1.0,0
207,2016-09-11,MSIL IB Equity,JSTL IB Equity,5158.5,177.46,0.03440147329650092,1.0,0
208,2016-09-18,RELIANCE IB Equity,BAF IB Equity,472.26,1094.2,2.3169440562402066,1.0,0
209,2016-09-18,INFO IB Equity,SBIN IB Equity,527.0,252.7,0.4795066413662239,1.0,0
210,2016-10-02,RELIANCE IB Equity,KMB IB Equity,500.58,787.85,1.0,0.5622216754828392,-57.633652970845105
211,2016-10-02,JSTL IB Equity,MSIL IB Equity,175.84,5566.5,1.0,0.03440147329650092,15.655801104972381
212,2016-10-02,BAF IB Equity,RELIANCE IB Equity,1122.2,500.58,1.0,2.3169440562402066,37.61585567272263
213,2016-10-02,SBIN IB Equity,INFO IB Equity,251.65,517.85,1.0,0.4795066413662239,-3.3374857685009545
214,2016-10-23,NEST IB Equity,APNT IB Equity,6772.15,1182.9,0.17467126392652263,1.0,0
215,2016-10-30,APNT IB Equity,NEST IB Equity,1127.55,6847.5,1.0,0.17467126392652263,68.51147973686368
216,2016-11-13,ITC IB Equity,NEST IB Equity,256.7,6527.05,25.426762758083367,1.0,0
217,2016-11-27,NEST IB Equity,ITC IB Equity,5855.0,224.35,1.0,25.426762758083367,-150.50577522399658
218,2016-12-25,TTAN IB Equity,SUNP IB Equity,316.85,632.2,1.995265898690232,1.0,0
219,2016-12-25,SUNP IB Equity,TTAN IB Equity,632.2,316.85,1.0,1.995265898690232,0.0
220,2017-01-29,SBIN IB Equity,INFO IB Equity,254.1,475.88,1.872805981896891,1.0,0
221,2017-02-19,INFO IB Equity,SBIN IB Equity,491.75,271.4,1.0,1.872805981896891,16.52954348681618
222,2017-02-26,RELIANCE IB Equity,NTPC IB Equity,484.49,143.0,0.29515573076843693,1.0,0
223,2017-03-19,NTPC IB Equity,RELIANCE IB Equity,130.88,578.21,1.0,0.29515573076843693,39.78199508761792
224,2017-03-26,IIB IB Equity,BHARTI IB Equity,1379.65,314.94,0.2282752872105244,1.0,0
225,2017-04-16,TTAN IB Equity,HCLT IB Equity,485.25,416.4,0.858114374034003,1.0,0
226,2017-04-16,TTMT IB Equity,ICICIBC IB Equity,475.05,252.41,0.5313335438374908,1.0,0
227,2017-04-16,BHARTI IB Equity,IIB IB Equity,311.38,1425.9,1.0,0.2282752872105244,14.117732033486755
228,2017-04-16,HCLT IB Equity,TTAN IB Equity,416.4,485.25,1.0,0.858114374034003,0.0
229,2017-04-16,ICICIBC IB Equity,TTMT IB Equity,252.41,475.05,1.0,0.5313335438374908,0.0
230,2017-04-30,NTPC IB Equity,IIB IB Equity,138.5,1433.85,10.352707581227437,1.0,0
231,2017-04-30,HDFCB IB Equity,TTAN IB Equity,766.38,481.75,0.6286046086797672,1.0,0
232,2017-04-30,UTCEM IB Equity,HUVR IB Equity,4144.35,904.8,0.21832132903832926,1.0,0
233,2017-04-30,MSIL IB Equity,SBIN IB Equity,6316.55,285.55,0.045206639700469405,1.0,0
234,2017-05-07,MM IB Equity,RELIANCE IB Equity,667.28,629.38,0.9432022539263878,1.0,0
235,2017-05-14,BHARTI IB Equity,KMB IB Equity,316.57,905.3,2.8597150709163848,1.0,0
236,2017-05-14,SBIN IB Equity,JSTL IB Equity,298.65,191.3,0.640549137786707,1.0,0
237,2017-05-14,IIB IB Equity,NTPC IB Equity,1424.35,134.0,1.0,10.352707581227437,-37.08718411552346
238,2017-05-14,TTAN IB Equity,HDFCB IB Equity,483.7,767.53,1.0,0.6286046086797672,-1.2271047000182707
239,2017-05-14,HUVR IB Equity,UTCEM IB Equity,955.25,4410.75,1.0,0.21832132903832926,7.710802055810788
240,2017-05-14,SBIN IB Equity,MSIL IB Equity,298.65,6630.4,1.0,0.045206639700469405,1.0881038699923327
241,2017-05-14,RELIANCE IB Equity,MM IB Equity,596.51,666.58,1.0,0.9432022539263878,32.209758422251596
242,2017-05-14,KMB IB Equity,BHARTI IB Equity,905.3,316.57,1.0,2.8597150709163848,0.0
243,2017-05-14,JSTL IB Equity,SBIN IB Equity,191.3,298.65,1.0,0.640549137786707,0.0
244,2017-05-21,WPRO IB Equity,AXSB IB Equity,189.84,500.0,2.6337968815844923,1.0,0
245,2017-05-21,JSTL IB Equity,LT IB Equity,201.85,1158.87,5.741243497646767,1.0,0
246,2017-05-28,ITC IB Equity,UTCEM IB Equity,303.65,4271.2,14.066194631977606,1.0,0
247,2017-05-28,INFO IB Equity,SBIN IB Equity,479.88,294.4,0.6134867050095857,1.0,0
248,2017-06-11,AXSB IB Equity,WPRO IB Equity,513.05,208.35,1.0,2.6337968815844923,35.70158027812897
249,2017-06-11,LT IB Equity,JSTL IB Equity,1203.1,190.5,1.0,5.741243497646767,-109.39311369829079
250,2017-06-11,UTCEM IB Equity,ITC IB Equity,4188.7,317.5,1.0,14.066194631977606,277.31679565289016
251,2017-06-11,SBIN IB Equity,INFO IB Equity,287.35,480.1,1.0,0.6134867050095857,7.18496707510208
