,Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
43,2011-06-19,CIPLA.NS,BAJFINANCE.NS,318.95953369140625,56.446075439453125,1.0,5.612717360215836,-2.143666156334996
44,2011-06-19,LT.NS,HINDALCO.NS,630.2654418945312,161.77392578125,1.0,3.8154793466238814,-13.020369253907187
45,2011-06-19,CIPLA.NS,SHRIRAMFIN.NS,318.95953369140625,528.116943359375,1.0,0.6039562595028493,0.0
46,2011-06-19,ADANIENT.NS,TATAMOTORS.NS,85.4415512084961,189.7217559814453,1.0,0.4503518890941123,0.0
47,2011-06-19,TITAN.NS,GRASIM.NS,220.2203826904297,312.1859436035156,1.0,0.7054141520545697,0.0
48,2011-06-26,RELIANCE.NS,BHARTIARTL.NS,346.9167175292969,329.3348693847656,0.9493196860913845,1.0,0
49,2011-06-26,ULTRACEMCO.NS,BRITANNIA.NS,898.7857055664062,198.77780151367188,0.22116262005791912,1.0,0
50,2011-06-26,GRASIM.NS,TITAN.NS,283.8637390136719,215.8599853515625,0.7604352218483458,1.0,0
51,2011-07-03,SHRIRAMFIN.NS,BHARTIARTL.NS,499.9075622558594,334.53021240234375,0.6691841405494217,1.0,0
52,2011-07-03,ULTRACEMCO.NS,HINDUNILVR.NS,914.6656494140624,258.66912841796875,0.2828018397582472,1.0,0
53,2011-07-03,MARUTI.NS,LT.NS,1043.268310546875,659.2711181640625,0.6319286337936177,1.0,0
54,2011-07-03,GRASIM.NS,POWERGRID.NS,291.8006896972656,37.90134811401367,0.12988779482781612,1.0,0
55,2011-07-10,ULTRACEMCO.NS,HINDUNILVR.NS,903.2072143554688,269.0654602050781,0.2979000343759256,1.0,0
56,2011-07-10,MARUTI.NS,TATASTEEL.NS,1047.838623046875,41.15314483642578,0.03927431565441046,1.0,0
57,2011-07-17,RELIANCE.NS,KOTAKBANK.NS,355.2643127441406,239.11866760253903,0.6730725801179781,1.0,0
58,2011-07-17,COALINDIA.NS,ADANIENT.NS,136.45443725585938,91.74776458740234,0.6723692276519405,1.0,0
59,2011-07-17,BHARTIARTL.NS,RELIANCE.NS,330.517578125,355.2643127441406,1.0,0.9493196860913845,6.741827728739037
60,2011-07-17,BRITANNIA.NS,ULTRACEMCO.NS,201.5876007080078,930.4979858398438,1.0,0.22116262005791912,4.203771798948564
61,2011-07-17,TITAN.NS,GRASIM.NS,213.93313598632812,307.80865478515625,1.0,0.7604352218483458,20.13540670206305
62,2011-07-17,BHARTIARTL.NS,SHRIRAMFIN.NS,330.517578125,546.59033203125,1.0,0.6691841405494217,35.25200344795505
63,2011-07-17,HINDUNILVR.NS,ULTRACEMCO.NS,268.3035888671875,930.4979858398438,1.0,0.2828018397582472,-5.157046580336269
64,2011-07-17,LT.NS,MARUTI.NS,676.357177734375,1053.58544921875,1.0,0.6319286337936177,-10.566364224735231
65,2011-07-17,POWERGRID.NS,GRASIM.NS,37.7789306640625,307.80865478515625,1.0,0.12988779482781612,2.201656734897953
66,2011-07-17,HINDUNILVR.NS,ULTRACEMCO.NS,268.3035888671875,930.4979858398438,1.0,0.2979000343759256,8.891793101231467
67,2011-07-17,TATASTEEL.NS,MARUTI.NS,40.48505401611328,1053.58544921875,1.0,0.03927431565441046,0.8937934853977461
68,2011-07-17,KOTAKBANK.NS,RELIANCE.NS,239.11866760253903,355.2643127441406,1.0,0.6730725801179781,0.0
69,2011-07-17,ADANIENT.NS,COALINDIA.NS,91.74776458740234,136.45443725585938,1.0,0.6723692276519405,0.0
70,2011-08-07,CIPLA.NS,BHARTIARTL.NS,287.99267578125,372.8406982421875,1.294618681641006,1.0,0
71,2011-08-07,WIPRO.NS,TECHM.NS,131.40077209472656,152.55352783203125,1.160978930337302,1.0,0
72,2011-08-07,JSWSTEEL.NS,MARUTI.NS,60.06477737426758,1094.718994140625,18.22563975088693,1.0,0
73,2011-08-14,HCLTECH.NS,BPCL.NS,78.50898742675781,64.85235595703125,0.8260500878008772,1.0,0
74,2011-08-14,BHARTIARTL.NS,CIPLA.NS,344.9631652832031,285.4590148925781,1.0,1.294618681641006,24.59740823956661
75,2011-08-14,TECHM.NS,WIPRO.NS,140.08116149902344,119.98412322998048,1.0,1.160978930337302,-0.782122454021664
76,2011-08-14,MARUTI.NS,JSWSTEEL.NS,1078.5640869140625,58.53496551513672,1.0,18.22563975088693,-11.726892604591129
77,2011-08-14,BPCL.NS,HCLTECH.NS,64.85235595703125,78.50898742675781,1.0,0.8260500878008772,0.0
78,2011-08-21,HINDUNILVR.NS,APOLLOHOSP.NS,250.88821411132812,502.9781799316406,2.004789988693734,1.0,0
79,2011-08-21,JSWSTEEL.NS,MARUTI.NS,55.72597885131836,1108.7470703125,19.896412645720073,1.0,0
80,2011-09-11,CIPLA.NS,SHRIRAMFIN.NS,259.29345703125,560.9865112304688,2.1635197341784784,1.0,0
81,2011-09-11,MARUTI.NS,JSWSTEEL.NS,988.8084716796876,62.87809371948242,1.0,19.896412645720073,262.2400273393944
82,2011-09-11,HCLTECH.NS,ADANIPORTS.NS,71.91741943359375,147.00701904296875,2.044108648513318,1.0,0
83,2011-09-11,APOLLOHOSP.NS,HINDUNILVR.NS,484.2087097167969,258.4847412109375,1.0,2.004789988693734,33.998911692981274
84,2011-09-11,SHRIRAMFIN.NS,CIPLA.NS,560.9865112304688,259.29345703125,1.0,2.1635197341784784,0.0
85,2011-09-11,ADANIPORTS.NS,HCLTECH.NS,147.00701904296875,71.91741943359375,1.0,2.044108648513318,0.0
86,2011-09-18,DRREDDY.NS,M&M.NS,1339.0399169921875,353.2435302734375,0.263803584785515,1.0,0
87,2011-09-25,ASIANPAINT.NS,EICHERMOT.NS,276.992431640625,138.79405212402344,0.5010752506916772,1.0,0
88,2011-10-02,ITC.NS,EICHERMOT.NS,91.84076690673828,148.8940887451172,1.621220006757075,1.0,0
89,2011-10-09,BHARTIARTL.NS,M&M.NS,322.63140869140625,365.4181518554687,1.1326180341139307,1.0,0
90,2011-10-09,M&M.NS,DRREDDY.NS,365.4181518554687,1344.8885498046875,1.0,0.263803584785515,-10.631731279999505
91,2011-10-09,EICHERMOT.NS,ASIANPAINT.NS,150.6946563720703,284.1289367675781,1.0,0.5010752506916772,-8.324678152496398
92,2011-10-09,EICHERMOT.NS,ITC.NS,150.6946563720703,94.6910171508789,1.0,1.621220006757075,2.820315093111894
93,2011-10-09,M&M.NS,BHARTIARTL.NS,365.4181518554687,322.63140869140625,1.0,1.1326180341139307,0.0
94,2011-10-16,BRITANNIA.NS,EICHERMOT.NS,191.1713409423828,155.46234130859375,0.8132094514912075,1.0,0
95,2011-10-16,SBIN.NS,INFY.NS,151.5589599609375,246.49497985839844,1.6263966176722877,1.0,0
96,2011-10-23,COALINDIA.NS,TATAMOTORS.NS,122.96338653564452,180.16493225097656,1.4651916910140605,1.0,0
97,2011-10-23,MARUTI.NS,INFY.NS,957.927978515625,261.3990783691406,0.27287967804656504,1.0,0
98,2011-10-23,BPCL.NS,GRASIM.NS,59.570064544677734,333.1683044433594,5.592881374057973,1.0,0
99,2011-10-30,ASIANPAINT.NS,BAJAJ-AUTO.NS,276.9289855957031,1223.50537109375,4.418119571202929,1.0,0
100,2011-10-30,ADANIENT.NS,TATAMOTORS.NS,59.67499542236328,178.29718017578125,2.9878038349872105,1.0,0
101,2011-10-30,LT.NS,INFY.NS,481.91650390625,264.8302917480469,0.5495356344956508,1.0,0
102,2011-11-06,BPCL.NS,GRASIM.NS,58.64229202270508,353.8460388183594,6.033973547305374,1.0,0
103,2011-11-06,EICHERMOT.NS,BRITANNIA.NS,156.5500946044922,200.89369201660156,1.0,0.8132094514912075,6.8185544883719444
104,2011-11-06,INFY.NS,SBIN.NS,275.3811950683594,164.52651977539062,1.0,1.6263966176722877,-7.795819788271295
105,2011-11-06,TATAMOTORS.NS,COALINDIA.NS,190.0782928466797,127.11766052246094,1.0,1.4651916910140605,-3.8265528680238505
106,2011-11-06,INFY.NS,MARUTI.NS,275.3811950683594,1025.0631103515625,1.0,0.27287967804656504,4.337696461785573
107,2011-11-06,GRASIM.NS,BPCL.NS,353.8460388183594,58.64229202270508,1.0,5.592881374057973,-25.866656032503663
108,2011-11-06,BAJAJ-AUTO.NS,ASIANPAINT.NS,1249.139404296875,287.7625732421875,1.0,4.418119571202929,22.2300524041499
109,2011-11-06,TATAMOTORS.NS,ADANIENT.NS,190.0782928466797,61.85593032836914,1.0,2.9878038349872105,-5.264906994876659
110,2011-11-06,INFY.NS,LT.NS,275.3811950683594,526.1891479492188,1.0,0.5495356344956508,13.778492214640426
111,2011-11-06,GRASIM.NS,BPCL.NS,353.8460388183594,58.64229202270508,1.0,6.033973547305374,0.0
112,2011-11-13,ADANIENT.NS,WIPRO.NS,59.83030319213867,123.82318115234376,2.069573018119242,1.0,0
113,2011-11-13,BPCL.NS,GRASIM.NS,56.83856201171875,359.4737243652344,6.32446901614294,1.0,0
114,2011-11-20,SHRIRAMFIN.NS,BHARTIARTL.NS,460.9216918945313,343.1690979003906,0.7445279836795249,1.0,0
115,2011-11-20,ADANIENT.NS,WIPRO.NS,59.0860710144043,129.8919677734375,2.198351752679101,1.0,0
116,2011-11-20,MARUTI.NS,INFY.NS,935.5193481445312,268.8018493652344,0.2873290113115933,1.0,0
117,2011-11-20,BPCL.NS,SUNPHARMA.NS,51.80415344238281,235.3815765380859,4.54368155634239,1.0,0
118,2011-11-27,SHRIRAMFIN.NS,CIPLA.NS,422.2009582519531,292.3546142578125,0.6924536966193872,1.0,0
119,2011-11-27,ASIANPAINT.NS,BRITANNIA.NS,267.5662841796875,204.72698974609375,0.7651449448264819,1.0,0
120,2011-12-04,SHRIRAMFIN.NS,CIPLA.NS,422.8698425292969,306.6653137207031,0.7252002457457274,1.0,0
121,2011-12-04,ASIANPAINT.NS,APOLLOHOSP.NS,267.76666259765625,592.4547729492188,2.2125785458193348,1.0,0
122,2011-12-04,ADANIPORTS.NS,SUNPHARMA.NS,118.16650390625,236.62579345703125,2.0024777380632632,1.0,0
123,2011-12-04,WIPRO.NS,ADANIENT.NS,124.7452392578125,41.10137939453125,1.0,2.069573018119242,-39.682933455408424
124,2011-12-04,GRASIM.NS,BPCL.NS,330.29388427734375,50.43840408325195,1.0,6.32446901614294,-11.297760429119215
125,2011-12-04,BHARTIARTL.NS,SHRIRAMFIN.NS,328.1787109375,422.8698425292969,1.0,0.7445279836795249,-13.340279720284375
126,2011-12-04,WIPRO.NS,ADANIENT.NS,124.7452392578125,41.10137939453125,1.0,2.198351752679101,-34.389949828316055
127,2011-12-04,INFY.NS,MARUTI.NS,252.2792053222656,879.406494140625,1.0,0.2873290113115933,0.3997931801546173
128,2011-12-04,SUNPHARMA.NS,BPCL.NS,236.62579345703125,50.43840408325195,1.0,4.54368155634239,-7.4497470926146665
129,2011-12-04,CIPLA.NS,SHRIRAMFIN.NS,306.6653137207031,422.8698425292969,1.0,0.6924536966193872,-13.847528072433358
130,2011-12-04,BRITANNIA.NS,ASIANPAINT.NS,200.48681640625,267.76666259765625,1.0,0.7651449448264819,4.393491873404867
131,2011-12-04,CIPLA.NS,SHRIRAMFIN.NS,306.6653137207031,422.8698425292969,1.0,0.7252002457457274,0.0
132,2011-12-04,APOLLOHOSP.NS,ASIANPAINT.NS,592.4547729492188,267.76666259765625,1.0,2.2125785458193348,0.0
133,2011-12-04,SUNPHARMA.NS,ADANIPORTS.NS,236.62579345703125,118.16650390625,1.0,2.0024777380632632,0.0
134,2011-12-11,ASIANPAINT.NS,APOLLOHOSP.NS,259.9385681152344,633.8905639648438,2.43861681843162,1.0,0
135,2011-12-11,ADANIENT.NS,WIPRO.NS,44.492523193359375,130.81402587890625,2.940135026966297,1.0,0
136,2011-12-11,TITAN.NS,SUNPHARMA.NS,175.4874267578125,241.7407989501953,1.377539140076503,1.0,0
137,2011-12-18,BHARTIARTL.NS,CIPLA.NS,289.89825439453125,305.9096374511719,1.0552310433537493,1.0,0
138,2011-12-18,ADANIENT.NS,WIPRO.NS,40.65483856201172,139.0622100830078,3.4205574293670646,1.0,0
139,2011-12-18,TITAN.NS,TCS.NS,169.09922790527344,461.3111877441406,2.7280502309718377,1.0,0
140,2011-12-25,BHARTIARTL.NS,CIPLA.NS,284.9014892578125,314.36383056640625,1.1034123808385317,1.0,0
141,2012-01-01,ASIANPAINT.NS,HINDUNILVR.NS,242.54283142089844,341.90435791015625,1.4096658965641828,1.0,0
142,2012-01-01,AXISBANK.NS,WIPRO.NS,162.44677734375,136.22897338867188,0.8386068078186666,1.0,0
143,2012-01-01,APOLLOHOSP.NS,ASIANPAINT.NS,568.4105834960938,242.54283142089844,1.0,2.43861681843162,23.058444396934313
144,2012-01-01,WIPRO.NS,ADANIENT.NS,136.22897338867188,42.20803451538086,1.0,2.940135026966297,-12.131652690598187
145,2012-01-01,SUNPHARMA.NS,TITAN.NS,230.9347991943359,163.32167053222656,1.0,1.377539140076503,-5.9528056135146095
146,2012-01-01,CIPLA.NS,BHARTIARTL.NS,310.3492431640625,291.9732360839844,1.0,1.0552310433537493,-2.2500206197890784
147,2012-01-01,WIPRO.NS,ADANIENT.NS,136.22897338867188,42.20803451538086,1.0,3.4205574293670646,8.146032651895613
148,2012-01-01,TCS.NS,TITAN.NS,464.4574890136719,163.32167053222656,1.0,2.7280502309718377,-18.90776799552482
149,2012-01-01,CIPLA.NS,BHARTIARTL.NS,310.3492431640625,291.9732360839844,1.0,1.1034123808385317,11.81764040449739
150,2012-01-01,HINDUNILVR.NS,ASIANPAINT.NS,341.90435791015625,242.54283142089844,1.0,1.4096658965641828,0.0
151,2012-01-01,WIPRO.NS,AXISBANK.NS,136.22897338867188,162.44677734375,1.0,0.8386068078186666,0.0
152,2012-01-08,BPCL.NS,DIVISLAB.NS,45.25799560546875,347.1755065917969,7.671031426540815,1.0,0
153,2012-01-15,BHARTIARTL.NS,CIPLA.NS,271.3931884765625,325.557373046875,1.1995782756168551,1.0,0
154,2012-01-15,ADANIENT.NS,TATAMOTORS.NS,34.66210174560547,192.1376037597656,5.543160803401808,1.0,0
155,2012-01-15,BPCL.NS,DIVISLAB.NS,44.17952346801758,351.90606689453125,7.9653658362631035,1.0,0
156,2012-01-29,INFY.NS,MARUTI.NS,248.84841918945312,1057.2645263671875,4.248628662423897,1.0,0
157,2012-01-29,TCS.NS,NTPC.NS,421.1930236816406,93.1752471923828,0.22121745127195994,1.0,0
158,2012-01-29,DIVISLAB.NS,BPCL.NS,350.06268310546875,51.37559127807617,1.0,7.671031426540815,44.04109214576975
159,2012-01-29,CIPLA.NS,BHARTIARTL.NS,322.72357177734375,298.2403259277344,1.0,1.1995782756168551,35.0390441184567
160,2012-01-29,TATAMOTORS.NS,ADANIENT.NS,209.857177734375,51.70193099975586,1.0,5.543160803401808,76.7349396436565
161,2012-01-29,DIVISLAB.NS,BPCL.NS,350.06268310546875,51.37559127807617,1.0,7.9653658362631035,59.16269647873587
162,2012-01-29,MARUTI.NS,INFY.NS,1057.2645263671875,248.84841918945312,1.0,4.248628662423897,0.0
163,2012-01-29,NTPC.NS,TCS.NS,93.1752471923828,421.1930236816406,1.0,0.22121745127195994,0.0
164,2012-02-19,DIVISLAB.NS,GRASIM.NS,331.8066101074219,406.328369140625,1.2245939555245051,1.0,0
165,2012-02-26,GRASIM.NS,DIVISLAB.NS,406.1501159667969,336.2041931152344,1.0,1.2245939555245051,5.563506744112585
166,2012-03-04,DIVISLAB.NS,BPCL.NS,318.1923522949219,62.13201141357422,0.19526557117245272,1.0,0
167,2012-03-11,CIPLA.NS,DRREDDY.NS,295.7079162597656,1542.2655029296875,5.215502927472794,1.0,0
168,2012-03-11,DIVISLAB.NS,BPCL.NS,322.1678161621094,62.739532470703125,0.1947417753210136,1.0,0
169,2012-03-18,CIPLA.NS,DRREDDY.NS,285.7424011230469,1563.21875,5.47072728393167,1.0,0
170,2012-03-25,ADANIENT.NS,TATAMOTORS.NS,38.17619705200195,271.4925842285156,7.111567028499467,1.0,0
171,2012-03-25,TCS.NS,BPCL.NS,439.71820068359375,62.68773651123047,0.14256343361219753,1.0,0
172,2012-03-25,BPCL.NS,DIVISLAB.NS,62.68773651123047,320.2134094238281,1.0,0.19526557117245272,-0.16108222300821368
173,2012-03-25,DRREDDY.NS,CIPLA.NS,1542.7259521484375,284.65606689453125,1.0,5.215502927472794,-58.101401937118226
174,2012-03-25,BPCL.NS,DIVISLAB.NS,62.68773651123047,320.2134094238281,1.0,0.1947417753210136,-0.328808678439586
175,2012-03-25,DRREDDY.NS,CIPLA.NS,1542.7259521484375,284.65606689453125,1.0,5.47072728393167,14.549759548153208
176,2012-03-25,TATAMOTORS.NS,ADANIENT.NS,271.4925842285156,38.17619705200195,1.0,7.111567028499467,0.0
177,2012-03-25,BPCL.NS,TCS.NS,62.68773651123047,439.71820068359375,1.0,0.14256343361219753,0.0
178,2012-04-01,ADANIENT.NS,TECHM.NS,35.76227951049805,141.4951171875,3.956546370204505,1.0,0
179,2012-04-01,ADANIPORTS.NS,BPCL.NS,112.9346694946289,62.67359924316406,0.5549544663620304,1.0,0
180,2012-04-15,NTPC.NS,BPCL.NS,88.34098815917969,64.09586334228516,0.7255506722065665,1.0,0
181,2012-04-22,BHARTIARTL.NS,BAJFINANCE.NS,268.5137023925781,81.09725189208984,0.30202276892939456,1.0,0
182,2012-04-22,TCS.NS,DIVISLAB.NS,419.2411804199219,359.7015380859375,0.8579823616698434,1.0,0
183,2012-04-22,TECHM.NS,ADANIENT.NS,139.72767639160156,39.46406173706055,1.0,3.956546370204505,16.41371382769185
184,2012-04-22,BPCL.NS,ADANIPORTS.NS,63.90278244018555,120.75715637207033,1.0,0.5549544663620304,3.111940833673004
185,2012-04-22,BPCL.NS,NTPC.NS,63.90278244018555,89.66841125488281,1.0,0.7255506722065665,1.1561936214895332
186,2012-04-22,BAJFINANCE.NS,BHARTIARTL.NS,81.09725189208984,268.5137023925781,1.0,0.30202276892939456,0.0
187,2012-04-22,DIVISLAB.NS,TCS.NS,359.7015380859375,419.2411804199219,1.0,0.8579823616698434,0.0
188,2012-04-29,BHARTIARTL.NS,DRREDDY.NS,264.6601867675781,1637.7762451171875,6.188222962887372,1.0,0
189,2012-04-29,ADANIENT.NS,TATAMOTORS.NS,36.034080505371094,296.68310546875,8.23340297040541,1.0,0
190,2012-04-29,TCS.NS,DIVISLAB.NS,417.0857238769531,368.8072814941406,0.8842481542306266,1.0,0
191,2012-05-06,BHARTIARTL.NS,BAJFINANCE.NS,262.9664306640625,80.24775695800781,0.30516350225905325,1.0,0
192,2012-05-06,WIPRO.NS,TATAMOTORS.NS,136.46629333496094,303.1961669921875,2.2217659729936585,1.0,0
193,2012-05-06,GRASIM.NS,DIVISLAB.NS,365.8289794921875,380.311767578125,1.0395889579498083,1.0,0
194,2012-05-13,SHRIRAMFIN.NS,BAJFINANCE.NS,455.4369201660156,82.08451080322266,0.1802324474996477,1.0,0
195,2012-05-13,BAJAJ-AUTO.NS,ASIANPAINT.NS,1096.2012939453125,331.9212951660156,0.30279228550388354,1.0,0
196,2012-05-13,GRASIM.NS,DIVISLAB.NS,355.4936828613281,382.3994140625,1.0756855395702414,1.0,0
197,2012-05-20,BRITANNIA.NS,ASIANPAINT.NS,229.4826812744141,336.7348327636719,1.467364904809554,1.0,0
198,2012-05-20,GRASIM.NS,DIVISLAB.NS,333.1112976074219,391.7051086425781,1.1758986004257659,1.0,0
199,2012-05-20,DRREDDY.NS,BHARTIARTL.NS,1539.916748046875,260.6373596191406,1.0,6.188222962887372,72.96534573462483
200,2012-05-20,TATAMOTORS.NS,ADANIENT.NS,278.3409423828125,31.05739974975586,1.0,8.23340297040541,-22.63285503010441
201,2012-05-20,DIVISLAB.NS,TCS.NS,391.7051086425781,480.4567565917969,1.0,0.8842481542306266,33.13789156135174
202,2012-05-20,BAJFINANCE.NS,BHARTIARTL.NS,78.29620361328125,260.6373596191406,1.0,0.30516350225905325,1.2408058676480502
203,2012-05-20,TATAMOTORS.NS,WIPRO.NS,278.3409423828125,135.94407653808594,1.0,2.2217659729936585,23.694981099552383
204,2012-05-20,DIVISLAB.NS,GRASIM.NS,391.7051086425781,333.1112976074219,1.0,1.0395889579498083,-45.40628188156994
205,2012-05-20,BAJFINANCE.NS,SHRIRAMFIN.NS,78.29620361328125,426.2979736328125,1.0,0.1802324474996477,-1.4634764612991678
206,2012-05-20,ASIANPAINT.NS,BAJAJ-AUTO.NS,336.7348327636719,1145.8807373046875,1.0,0.30279228550388354,10.229014599689636
207,2012-05-20,DIVISLAB.NS,GRASIM.NS,391.7051086425781,333.1112976074219,1.0,1.0756855395702414,-33.38210273879528
208,2012-05-20,ASIANPAINT.NS,BRITANNIA.NS,336.7348327636719,229.4826812744141,1.0,1.467364904809554,0.0
209,2012-05-20,DIVISLAB.NS,GRASIM.NS,391.7051086425781,333.1112976074219,1.0,1.1758986004257659,0.0
210,2012-05-27,BRITANNIA.NS,ASIANPAINT.NS,226.3347015380859,341.9261474609375,1.5107102231223732,1.0,0
211,2012-05-27,NTPC.NS,DIVISLAB.NS,77.80290222167969,412.2043151855469,5.298058342490553,1.0,0
212,2012-06-03,BAJAJ-AUTO.NS,ASIANPAINT.NS,1094.61279296875,348.1648864746094,0.3180712748024215,1.0,0
213,2012-06-03,NTPC.NS,DIVISLAB.NS,78.29054260253906,416.95709228515625,5.3257657748259595,1.0,0
214,2012-06-10,BRITANNIA.NS,APOLLOHOSP.NS,221.4092254638672,633.8905639648438,2.862981714681493,1.0,0
215,2012-06-10,NTPC.NS,DIVISLAB.NS,78.0467300415039,411.0271911621094,5.26642424280341,1.0,0
216,2012-06-17,BRITANNIA.NS,ASIANPAINT.NS,222.65126037597656,352.1989440917969,1.581841232324765,1.0,0
217,2012-06-17,ASIANPAINT.NS,BRITANNIA.NS,352.1989440917969,222.65126037597656,1.0,1.5107102231223732,-15.83740885072772
218,2012-06-17,DIVISLAB.NS,NTPC.NS,409.1171875,84.03363800048828,1.0,5.298058342490553,36.09792935831812
219,2012-06-17,ASIANPAINT.NS,BAJAJ-AUTO.NS,352.1989440917969,1128.94775390625,1.0,0.3180712748024215,6.88690717849447
220,2012-06-17,DIVISLAB.NS,NTPC.NS,409.1171875,84.03363800048828,1.0,5.3257657748259595,38.42628569711467
