Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2012-07-31,COALINDIA.NS,NESTLEIND.NS,137.92747497558594,396.2639465332031,2.8729877539144715,1.0,0
2012-08-31,M&M.NS,WIPRO.NS,320.6505432128906,115.55642700195312,0.360381198310434,1.0,0
2012-08-31,NESTLEIND.NS,COALINDIA.NS,387.8347473144531,137.47482299804688,1.0,2.8729877539144715,7.128735630495105
2012-08-31,WIPRO.NS,M&M.NS,115.55642700195312,320.6505432128906,1.0,0.360381198310434,0.0
2013-05-31,HDFCBANK.NS,BAJAJ-AUTO.NS,314.97857666015625,1382.411865234375,4.388907588232319,1.0,0
2013-06-30,BAJAJ-AUTO.NS,HDFCBANK.NS,1307.68212890625,313.4548645019531,1.0,4.388907588232319,68.04230447470546
2013-08-31,HEROMOTOCO.NS,BAJFINANCE.NS,1342.13623046875,109.36866760253906,0.08148849954251017,1.0,0
2013-08-31,WIPRO.NS,MARUTI.NS,151.44053649902344,1228.6888427734375,8.113341851383105,1.0,0
2013-08-31,BAJFINANCE.NS,HEROMOTOCO.NS,109.36866760253906,1342.13623046875,1.0,0.08148849954251017,0.0
2013-08-31,MARUTI.NS,WIPRO.NS,1228.6888427734375,151.44053649902344,1.0,8.113341851383105,0.0
2013-12-31,MARUTI.NS,TATACONSUM.NS,1531.92919921875,130.28366088867188,0.08504548444870276,1.0,0
2013-12-31,TATACONSUM.NS,MARUTI.NS,130.28366088867188,1531.92919921875,1.0,0.08504548444870276,0.0
2014-01-31,BAJFINANCE.NS,BAJAJ-AUTO.NS,152.00392150878906,1459.791259765625,9.603642098675842,1.0,0
2014-01-31,BAJAJFINSV.NS,ASIANPAINT.NS,75.50959014892578,464.5362243652344,6.15201623328958,1.0,0
2014-02-28,BAJAJ-AUTO.NS,BAJFINANCE.NS,1393.8594970703125,144.46324157714844,1.0,9.603642098675842,-6.486228548831477
2014-02-28,ASIANPAINT.NS,BAJAJFINSV.NS,436.78955078125,66.01253509521484,1.0,6.15201623328958,-30.679363274890157
2014-03-31,BAJAJFINSV.NS,BHARTIARTL.NS,71.05908966064453,244.4854278564453,3.440593300927854,1.0,0
2014-04-30,GRASIM.NS,SUNPHARMA.NS,414.8783874511719,532.9905395507812,1.28469102192871,1.0,0
2014-04-30,TITAN.NS,BRITANNIA.NS,253.15985107421875,370.7088012695313,1.4643269843007247,1.0,0
2014-04-30,BHARTIARTL.NS,BAJAJFINSV.NS,268.9638671875,77.63550567626953,1.0,3.440593300927854,-1.8516664435806618
2014-04-30,SUNPHARMA.NS,GRASIM.NS,532.9905395507812,414.8783874511719,1.0,1.28469102192871,0.0
2014-04-30,BRITANNIA.NS,TITAN.NS,370.7088012695313,253.15985107421875,1.0,1.4643269843007247,0.0
2014-05-31,INDUSINDBK.NS,GRASIM.NS,450.7726135253906,382.8683776855469,0.849360334229757,1.0,0
2014-06-30,GRASIM.NS,TCS.NS,460.1598510742187,858.7172241210938,1.8661280903070185,1.0,0
2014-06-30,NTPC.NS,WIPRO.NS,92.49166870117188,174.1127471923828,1.8824695200917787,1.0,0
2014-06-30,GRASIM.NS,INDUSINDBK.NS,460.1598510742187,522.519775390625,1.0,0.849360334229757,-16.35228000677987
2014-06-30,TCS.NS,GRASIM.NS,858.7172241210938,460.1598510742187,1.0,1.8661280903070185,0.0
2014-06-30,WIPRO.NS,NTPC.NS,174.1127471923828,92.49166870117188,1.0,1.8824695200917787,0.0
2015-04-30,BHARTIARTL.NS,DIVISLAB.NS,346.2953186035156,834.0653686523438,2.408537811067817,1.0,0
2015-04-30,DIVISLAB.NS,BHARTIARTL.NS,834.0653686523438,346.2953186035156,1.0,2.408537811067817,0.0
2015-07-31,RELIANCE.NS,NTPC.NS,439.0420837402344,81.77034759521484,0.18624717452734088,1.0,0
2015-08-31,NTPC.NS,RELIANCE.NS,79.8487548828125,437.6449890136719,1.0,0.18624717452734088,1.6613877670330301
2015-09-30,DIVISLAB.NS,COALINDIA.NS,1072.6048583984375,170.8829803466797,0.15931587388279597,1.0,0
2015-10-31,COALINDIA.NS,DIVISLAB.NS,158.1884002685547,1052.644775390625,1.0,0.15931587388279597,9.514622010962205
2015-12-31,BAJAJ-AUTO.NS,DRREDDY.NS,1955.2481689453125,3039.251708984375,1.5544071372913182,1.0,0
2015-12-31,RELIANCE.NS,INFY.NS,421.6882019042969,444.6194763183594,1.0543796917023227,1.0,0
2015-12-31,DRREDDY.NS,BAJAJ-AUTO.NS,3039.251708984375,1955.2481689453125,1.0,1.5544071372913182,0.0
2015-12-31,INFY.NS,RELIANCE.NS,444.6194763183594,421.6882019042969,1.0,1.0543796917023227,0.0
2016-01-31,TATACONSUM.NS,MARUTI.NS,131.76699829101562,4321.3486328125,32.795378879835546,1.0,0
2016-02-29,MARUTI.NS,TATACONSUM.NS,3678.29345703125,113.946044921875,1.0,32.795378879835546,58.61025804040139
2016-06-30,M&M.NS,RELIANCE.NS,618.2247924804688,421.0057067871094,0.6809913026909382,1.0,0
2016-06-30,RELIANCE.NS,M&M.NS,421.0057067871094,618.2247924804688,1.0,0.6809913026909382,0.0
2016-07-31,ONGC.NS,INFY.NS,97.84815979003906,488.7314758300781,4.994794760359213,1.0,0
2016-08-31,INFY.NS,ONGC.NS,452.4017639160156,95.15186309814452,1.0,4.994794760359213,22.862263325013746
2016-09-30,DIVISLAB.NS,BHARTIARTL.NS,1244.8070068359375,270.1347961425781,0.21700937949346008,1.0,0
