Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2011-03-31,DRREDDY.NS,POWERGRID.NS,1446.7366943359375,34.805580139160156,0.02405799222168493,1.0,0
2011-03-31,BRITANNIA.NS,COALINDIA.NS,144.9689483642578,129.51220703125,0.8933789510966841,1.0,0
2011-04-30,TATASTEEL.NS,AXISBANK.NS,42.297569274902344,259.30291748046875,6.1304448914119645,1.0,0
2011-04-30,ASIANPAINT.NS,COALINDIA.NS,227.1709442138672,132.68690490722656,0.58408396094137,1.0,0
2011-04-30,MARUTI.NS,WIPRO.NS,1150.3779296875,158.09219360351562,0.13742630967065,1.0,0
2011-04-30,POWERGRID.NS,DRREDDY.NS,36.677032470703125,1479.3338623046875,1.0,0.02405799222168493,-1.0872299181018241
2011-04-30,COALINDIA.NS,BRITANNIA.NS,132.68690490722656,157.22225952148438,1.0,0.8933789510966841,7.772152393127801
2011-04-30,AXISBANK.NS,TATASTEEL.NS,259.30291748046875,42.297569274902344,1.0,6.1304448914119645,0.0
2011-04-30,COALINDIA.NS,ASIANPAINT.NS,132.68690490722656,227.1709442138672,1.0,0.58408396094137,0.0
2011-04-30,WIPRO.NS,MARUTI.NS,158.09219360351562,1150.3779296875,1.0,0.13742630967065,0.0
2011-05-31,INFY.NS,M&M.NS,276.15478515625,333.9524841308594,1.2092945771043115,1.0,0
2011-06-30,BAJAJ-AUTO.NS,ADANIPORTS.NS,937.2554931640624,153.31732177734375,0.16358113971651722,1.0,0
2011-06-30,INFY.NS,TECHM.NS,267.5854187011719,136.7384490966797,0.5110085959107639,1.0,0
2011-06-30,M&M.NS,INFY.NS,304.3237609863281,267.5854187011719,1.0,1.2092945771043115,19.265834761185676
2011-06-30,ADANIPORTS.NS,BAJAJ-AUTO.NS,153.31732177734375,937.2554931640624,1.0,0.16358113971651722,0.0
2011-06-30,TECHM.NS,INFY.NS,136.7384490966797,267.5854187011719,1.0,0.5110085959107639,0.0
2011-07-31,TATAMOTORS.NS,ADANIENT.NS,186.79226684570312,89.95331573486328,0.4815687354400374,1.0,0
2011-07-31,GRASIM.NS,SUNPHARMA.NS,299.927978515625,227.8494110107422,0.7596804144061278,1.0,0
2011-07-31,MARUTI.NS,TECHM.NS,1034.580078125,140.31369018554688,0.13562380829895884,1.0,0
2011-08-31,SHRIRAMFIN.NS,AXISBANK.NS,522.2503662109375,252.05328369140625,0.4826292138770883,1.0,0
2011-08-31,ADANIPORTS.NS,SUNPHARMA.NS,135.6484375,239.3791656494141,1.7647027128448427,1.0,0
2011-08-31,WIPRO.NS,TECHM.NS,131.40077209472656,152.55352783203125,1.160978930337302,1.0,0
2011-08-31,ADANIENT.NS,TATAMOTORS.NS,81.79496002197266,184.187744140625,1.0,0.4815687354400374,6.904099007381287
2011-08-31,SUNPHARMA.NS,GRASIM.NS,239.3791656494141,309.8386535644531,1.0,0.7596804144061278,-4.000808910533683
2011-08-31,TECHM.NS,MARUTI.NS,152.55352783203125,1094.718994140625,1.0,0.13562380829895884,-4.083568829474064
2011-08-31,AXISBANK.NS,SHRIRAMFIN.NS,252.05328369140625,522.2503662109375,1.0,0.4826292138770883,0.0
2011-08-31,SUNPHARMA.NS,ADANIPORTS.NS,239.3791656494141,135.6484375,1.0,1.7647027128448427,0.0
2011-08-31,TECHM.NS,WIPRO.NS,152.55352783203125,131.40077209472656,1.0,1.160978930337302,0.0
2011-09-30,HCLTECH.NS,BPCL.NS,74.34241485595703,62.97029495239258,0.8470305285939577,1.0,0
2011-09-30,DIVISLAB.NS,BAJAJFINSV.NS,324.721923828125,53.19526672363281,0.16381790947933966,1.0,0
2011-09-30,WIPRO.NS,M&M.NS,112.10475158691406,344.99188232421875,3.077406420697064,1.0,0
2011-10-31,HCLTECH.NS,BPCL.NS,75.05403137207031,64.00638580322266,0.8528041017000082,1.0,0
2011-10-31,WIPRO.NS,M&M.NS,110.71329498291016,365.4181518554687,3.300580584399327,1.0,0
2011-10-31,BPCL.NS,HCLTECH.NS,64.00638580322266,75.05403137207031,1.0,0.8470305285939577,-0.43332993703045497
2011-10-31,BAJAJFINSV.NS,DIVISLAB.NS,49.83836364746094,323.43377685546875,1.0,0.16381790947933966,3.145881532009188
2011-10-31,M&M.NS,WIPRO.NS,365.4181518554687,110.71329498291016,1.0,3.077406420697064,-24.708347018532898
2011-10-31,BPCL.NS,HCLTECH.NS,64.00638580322266,75.05403137207031,1.0,0.8528041017000082,0.0
2011-10-31,M&M.NS,WIPRO.NS,365.4181518554687,110.71329498291016,1.0,3.300580584399327,0.0
2011-11-30,ADANIENT.NS,TATAMOTORS.NS,60.00504302978515,185.28924560546875,3.0878945543542957,1.0,0
2011-11-30,BPCL.NS,GRASIM.NS,59.2451057434082,355.358154296875,5.9981014437874185,1.0,0
2011-11-30,COALINDIA.NS,KOTAKBANK.NS,126.1605224609375,250.3552398681641,1.984418223582424,1.0,0
2011-12-31,BPCL.NS,ULTRACEMCO.NS,49.557735443115234,1114.244140625,22.483758199645408,1.0,0
2011-12-31,MARUTI.NS,CIPLA.NS,876.5370483398438,311.6244812011719,0.3555177522631666,1.0,0
2011-12-31,TATAMOTORS.NS,ADANIENT.NS,175.2800750732422,40.027095794677734,1.0,3.0878945543542957,-51.68062394223908
2011-12-31,GRASIM.NS,BPCL.NS,346.556396484375,49.557735443115234,1.0,5.9981014437874185,-49.30407197219061
2011-12-31,KOTAKBANK.NS,COALINDIA.NS,237.53114318847656,126.54338073730467,1.0,1.984418223582424,13.583847620359903
