Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2011-05-22,TATASTEEL.NS,COALINDIA.NS,39.00341033935547,148.75157165527344,3.813809365925604,1.0,0
2011-05-29,COALINDIA.NS,TATASTEEL.NS,139.76300048828125,37.761348724365234,1.0,3.813809365925604,4.25158494668575
2011-05-29,TATASTEEL.NS,DIVISLAB.NS,37.761348724365234,326.37152099609375,8.643004871950057,1.0,0
2011-06-05,DIVISLAB.NS,TATASTEEL.NS,337.35650634765625,39.10466003417969,1.0,8.643004871950057,0.6252608437094302
2011-06-05,TATACONSUM.NS,ASIANPAINT.NS,71.90718841552734,277.79559326171875,3.863252052860583,1.0,0
2011-06-12,ASIANPAINT.NS,TATACONSUM.NS,285.7087707519531,77.1232681274414,1.0,3.863252052860583,12.237853164702067
2011-06-26,RELIANCE.NS,BRITANNIA.NS,346.9167175292969,198.77780151367188,0.5729842105314087,1.0,0
2011-07-03,BRITANNIA.NS,RELIANCE.NS,196.8975524902344,362.8625793457031,1.0,0.5729842105314087,11.01697606755394
2011-08-07,JSWSTEEL.NS,BHARTIARTL.NS,60.06477737426758,372.8406982421875,6.207310083228855,1.0,0
2011-08-14,BHARTIARTL.NS,JSWSTEEL.NS,344.9631652832031,58.53496551513672,1.0,6.207310083228855,18.381516380358313
2011-08-14,WIPRO.NS,BRITANNIA.NS,119.98412322998048,203.2493438720703,1.693968655190242,1.0,0
2011-08-21,BRITANNIA.NS,WIPRO.NS,200.05853271484375,114.1332778930664,1.0,1.693968655190242,-6.720337449871874
2011-08-21,WIPRO.NS,APOLLOHOSP.NS,114.1332778930664,502.9781799316406,4.406937128388534,1.0,0
2011-08-28,APOLLOHOSP.NS,WIPRO.NS,511.76910400390625,111.4341812133789,1.0,4.406937128388534,-20.685673443090682
2011-08-28,WIPRO.NS,APOLLOHOSP.NS,111.4341812133789,511.76910400390625,4.5925684420290125,1.0,0
2011-09-04,APOLLOHOSP.NS,WIPRO.NS,504.7363586425781,110.27741241455078,1.0,4.5925684420290125,1.7202054811062704
2011-09-11,WIPRO.NS,HEROMOTOCO.NS,107.88009643554688,1577.7164306640625,14.62472210160353,1.0,0
2011-09-18,HEROMOTOCO.NS,WIPRO.NS,1599.9725341796875,109.03684997558594,1.0,14.62472210160353,-5.338904452507599
2011-09-18,WIPRO.NS,HEROMOTOCO.NS,109.03684997558594,1599.9725341796875,14.673686322907638,1.0,0
2011-09-25,HEROMOTOCO.NS,WIPRO.NS,1590.5784912109375,114.33446502685548,1.0,14.673686322907638,87.12958449059357
2011-10-02,HINDALCO.NS,EICHERMOT.NS,116.67681884765624,148.8940887451172,1.2761239997426286,1.0,0
2011-10-09,EICHERMOT.NS,HINDALCO.NS,150.6946563720703,112.37057495117188,1.0,1.2761239997426286,-7.29586881200203
2011-10-09,TATASTEEL.NS,EICHERMOT.NS,27.181739807128903,150.6946563720703,5.543966554066856,1.0,0
2011-10-16,EICHERMOT.NS,TATASTEEL.NS,155.46234130859375,29.957427978515625,1.0,5.543966554066856,10.62063745016354
2011-10-16,SBIN.NS,EICHERMOT.NS,151.5589599609375,155.46234130859375,1.025754870241009,1.0,0
2011-10-23,EICHERMOT.NS,SBIN.NS,152.1712646484375,163.26644897460938,1.0,1.025754870241009,15.300090534223283
2011-10-30,HINDALCO.NS,EICHERMOT.NS,111.8719482421875,151.3843536376953,1.3531931464174456,1.0,0
2011-11-06,EICHERMOT.NS,HINDALCO.NS,156.5500946044922,123.24952697753906,1.0,1.3531931464174456,10.230320600705728
2011-11-27,ADANIENT.NS,HINDUNILVR.NS,40.383033752441406,318.2516174316406,7.880824887565569,1.0,0
2011-12-04,HINDUNILVR.NS,ADANIENT.NS,311.4820251464844,41.10137939453125,1.0,7.880824887565569,12.430748499212159
2011-12-04,ADANIENT.NS,APOLLOHOSP.NS,41.10137939453125,592.4547729492188,14.414474202003252,1.0,0
2011-12-11,APOLLOHOSP.NS,ADANIENT.NS,633.8905639648438,44.492523193359375,1.0,14.414474202003252,7.445763787866312
2011-12-11,ADANIENT.NS,APOLLOHOSP.NS,44.492523193359375,633.8905639648438,14.247125549837406,1.0,0
2011-12-18,APOLLOHOSP.NS,ADANIENT.NS,592.3595581054688,40.65483856201172,1.0,14.247125549837406,-13.144968904116539
2012-01-01,LT.NS,HINDUNILVR.NS,382.0144348144531,341.90435791015625,0.8950037662221361,1.0,0
2012-01-08,HINDUNILVR.NS,LT.NS,328.2020263671875,375.7217712402344,1.0,0.8950037662221361,8.07037394447412
2012-08-19,BHARTIARTL.NS,DIVISLAB.NS,220.2396697998047,509.4109802246094,2.312984671143296,1.0,0
2012-08-26,DIVISLAB.NS,BHARTIARTL.NS,528.9190063476562,219.81211853027344,1.0,2.312984671143296,-20.496945655600513
2012-08-26,BHARTIARTL.NS,DIVISLAB.NS,219.81211853027344,528.9190063476562,2.4062322399882214,1.0,0
2012-09-02,DIVISLAB.NS,BHARTIARTL.NS,533.6610107421875,211.82049560546875,1.0,2.4062322399882214,-23.971705126025256
2012-09-02,BHARTIARTL.NS,DIVISLAB.NS,211.82049560546875,533.6610107421875,2.5194021438613303,1.0,0
2012-09-09,DIVISLAB.NS,BHARTIARTL.NS,501.4324645996094,209.86512756347656,1.0,2.5194021438613303,27.302187705545077
2012-09-09,BHARTIARTL.NS,HINDUNILVR.NS,209.86512756347656,423.9638671875,2.020173013543026,1.0,0
2012-09-16,HINDUNILVR.NS,BHARTIARTL.NS,440.466552734375,221.9375457763672,1.0,2.020173013543026,7.8856879350119655
